market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159518,0,202608241436,1271000,1271000,1270000,1270000,43400000,55120870000,0,1.271,1.271,1.27,1.27,434000,551208.7
102,159518,0,202608241437,1270000,1270000,1269000,1269000,92810000,117777850000,0,1.27,1.27,1.269,1.269,928100,1177778.5
102,159518,0,202608241438,1269000,1270000,1269000,1270000,61870000,78516770000,0,1.269,1.27,1.269,1.27,618700,785167.7
102,159518,0,202608241439,1270000,1270000,1269000,1269000,4020000,5104190000,0,1.27,1.27,1.269,1.269,40200,51041.9
102,159518,0,202608241440,1270000,1270000,1268000,1269000,32000000,40604970000,0,1.27,1.27,1.268,1.269,320000,406049.7
102,159518,0,202608241441,1269000,1270000,1268000,1269000,69890000,88677630000,0,1.269,1.27,1.268,1.269,698900,886776.3
102,159518,0,202608241442,1270000,1270000,1269000,1270000,11100000,14087620000,0,1.27,1.27,1.269,1.27,111000,140876.2
102,159518,0,202608241443,1270000,1270000,1269000,1270000,1510000,1916290000,0,1.27,1.27,1.269,1.27,15100,19162.9
102,159518,0,202608241444,1270000,1270000,1269000,1270000,9380000,11905060000,0,1.27,1.27,1.269,1.27,93800,119050.6
102,159518,0,202608241445,1270000,1270000,1269000,1270000,30890000,39217450000,0,1.27,1.27,1.269,1.27,308900,392174.5
102,159518,0,202608241446,1270000,1270000,1269000,1270000,242270000,307648000000,0,1.27,1.27,1.269,1.27,2422700,3076480
102,159518,0,202608241447,1269000,1270000,1269000,1270000,43610000,55378150000,0,1.269,1.27,1.269,1.27,436100,553781.5
102,159518,0,202608241448,1269000,1271000,1269000,1270000,137750000,174950880000,0,1.269,1.271,1.269,1.27,1377500,1749508.8
102,159518,0,202608241449,1271000,1271000,1269000,1270000,79930000,101511730000,0,1.271,1.271,1.269,1.27,799300,1015117.3
102,159518,0,202608241450,1270000,1270000,1269000,1269000,72480000,92045620000,0,1.27,1.27,1.269,1.269,724800,920456.2
102,159518,0,202608241451,1270000,1270000,1269000,1270000,39270000,49864890000,0,1.27,1.27,1.269,1.27,392700,498648.9
102,159518,0,202608241452,1270000,1270000,1269000,1269000,65650000,83372660000,0,1.27,1.27,1.269,1.269,656500,833726.6
102,159518,0,202608241453,1269000,1270000,1269000,1270000,146140000,185479320000,0,1.269,1.27,1.269,1.27,1461400,1854793.2
102,159518,0,202608241454,1270000,1270000,1268000,1269000,287230000,364482690000,0,1.27,1.27,1.268,1.269,2872300,3644826.9
102,159518,0,202608241455,1270000,1270000,1269000,1270000,204740000,259964560000,0,1.27,1.27,1.269,1.27,2047400,2599645.6
102,159518,0,202608241456,1270000,1271000,1269000,1270000,182110000,231285960000,0,1.27,1.271,1.269,1.27,1821100,2312859.6
102,159518,0,202608241457,1270000,1270000,1270000,1270000,0,0,0,1.27,1.27,1.27,1.27,0,0
102,159518,0,202608241458,1270000,1270000,1270000,1270000,0,0,0,1.27,1.27,1.27,1.27,0,0
102,159518,0,202608241459,1270000,1270000,1270000,1270000,0,0,0,1.27,1.27,1.27,1.27,0,0
102,159518,0,202608241500,1271000,1271000,1271000,1271000,93910000,119359610000,0,1.271,1.271,1.271,1.271,939100,1193596.1
