market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159518,0,202608211340,1266000,1266000,1265000,1266000,19220000,24331650000,0,1.266,1.266,1.265,1.266,192200,243316.5
102,159518,0,202608211341,1266000,1266000,1265000,1265000,23210000,29380840000,0,1.266,1.266,1.265,1.265,232100,293808.4
102,159518,0,202608211342,1265000,1267000,1265000,1267000,316840000,401119560000,0,1.265,1.267,1.265,1.267,3168400,4011195.6
102,159518,0,202608211343,1267000,1267000,1266000,1266000,122230000,154862160000,0,1.267,1.267,1.266,1.266,1222300,1548621.6
102,159518,0,202608211344,1267000,1267000,1266000,1267000,219830000,278524560000,0,1.267,1.267,1.266,1.267,2198300,2785245.6
102,159518,0,202608211345,1266000,1267000,1266000,1267000,6190000,7841880000,0,1.266,1.267,1.266,1.267,61900,78418.8
102,159518,0,202608211346,1267000,1267000,1266000,1267000,4220000,5345690000,0,1.267,1.267,1.266,1.267,42200,53456.9
102,159518,0,202608211347,1267000,1267000,1266000,1267000,2910000,3684250000,0,1.267,1.267,1.266,1.267,29100,36842.5
102,159518,0,202608211348,1267000,1267000,1266000,1266000,25810000,32675460000,0,1.267,1.267,1.266,1.266,258100,326754.6
102,159518,0,202608211349,1266000,1267000,1266000,1267000,31860000,40340030000,0,1.266,1.267,1.266,1.267,318600,403400.3
102,159518,0,202608211350,1267000,1267000,1266000,1266000,53930000,68277490000,0,1.267,1.267,1.266,1.266,539300,682774.9
102,159518,0,202608211351,1266000,1267000,1266000,1267000,9080000,11502840000,0,1.266,1.267,1.266,1.267,90800,115028.4
102,159518,0,202608211352,1267000,1267000,1266000,1266000,6600000,8359580000,0,1.267,1.267,1.266,1.266,66000,83595.8
102,159518,0,202608211353,1266000,1267000,1266000,1266000,8830000,11181740000,0,1.266,1.267,1.266,1.266,88300,111817.4
102,159518,0,202608211354,1266000,1267000,1266000,1266000,15940000,20190610000,0,1.266,1.267,1.266,1.266,159400,201906.1
102,159518,0,202608211355,1266000,1267000,1266000,1266000,776030000,982456690000,0,1.266,1.267,1.266,1.266,7760300,9824566.9
102,159518,0,202608211356,1266000,1266000,1265000,1265000,187110000,236880220000,0,1.266,1.266,1.265,1.265,1871100,2368802.2
102,159518,0,202608211357,1265000,1265000,1265000,1265000,19410000,24553650000,0,1.265,1.265,1.265,1.265,194100,245536.5
102,159518,0,202608211358,1265000,1266000,1265000,1266000,17030000,21543280000,0,1.265,1.266,1.265,1.266,170300,215432.8
102,159518,0,202608211359,1266000,1266000,1265000,1265000,15560000,19683900000,0,1.266,1.266,1.265,1.265,155600,196839
