market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
101,513350,0,202608211428,1337000,1338000,1337000,1338000,385690000,516045160000,0,1.337,1.338,1.337,1.338,3856900,5160451.6
101,513350,0,202608211429,1338000,1338000,1337000,1338000,54670000,73134410000,0,1.338,1.338,1.337,1.338,546700,731344.1
101,513350,0,202608211430,1338000,1338000,1337000,1337000,24640000,32947070000,0,1.338,1.338,1.337,1.337,246400,329470.7
101,513350,0,202608211431,1337000,1338000,1336000,1336000,219270000,293171810000,0,1.337,1.338,1.336,1.336,2192700,2931718.1
101,513350,0,202608211432,1336000,1337000,1336000,1336000,67840000,90651470000,0,1.336,1.337,1.336,1.336,678400,906514.7
101,513350,0,202608211433,1336000,1337000,1335000,1336000,388430000,518953230000,0,1.336,1.337,1.335,1.336,3884300,5189532.3
101,513350,0,202608211434,1335000,1337000,1335000,1337000,153470000,205035520000,0,1.335,1.337,1.335,1.337,1534700,2050355.2
101,513350,0,202608211435,1336000,1337000,1335000,1335000,295200000,394417160000,0,1.336,1.337,1.335,1.335,2952000,3944171.6
101,513350,0,202608211436,1336000,1336000,1335000,1336000,368900000,492755550000,0,1.336,1.336,1.335,1.336,3689000,4927555.5
101,513350,0,202608211437,1336000,1337000,1336000,1337000,51240000,68466530000,0,1.336,1.337,1.336,1.337,512400,684665.3
101,513350,0,202608211438,1337000,1338000,1337000,1337000,631270000,844040490000,0,1.337,1.338,1.337,1.337,6312700,8440404.9
101,513350,0,202608211439,1338000,1338000,1337000,1337000,60500000,80932810000,0,1.338,1.338,1.337,1.337,605000,809328.1
101,513350,0,202608211440,1337000,1338000,1337000,1337000,298470000,399065960000,0,1.337,1.338,1.337,1.337,2984700,3990659.6
101,513350,0,202608211441,1337000,1338000,1337000,1338000,72350000,96733830000,0,1.337,1.338,1.337,1.338,723500,967338.3
101,513350,0,202608211442,1338000,1338000,1337000,1338000,79030000,105737940000,0,1.338,1.338,1.337,1.338,790300,1057379.4
101,513350,0,202608211443,1338000,1338000,1337000,1338000,33170000,44375060000,0,1.338,1.338,1.337,1.338,331700,443750.6
101,513350,0,202608211444,1338000,1338000,1337000,1337000,72500000,96981750000,0,1.338,1.338,1.337,1.337,725000,969817.5
101,513350,0,202608211445,1337000,1338000,1337000,1338000,36320000,48583800000,0,1.337,1.338,1.337,1.338,363200,485838
101,513350,0,202608211446,1337000,1338000,1337000,1337000,44100000,58980540000,0,1.337,1.338,1.337,1.337,441000,589805.4
101,513350,0,202608211447,1337000,1338000,1336000,1337000,218860000,292610100000,0,1.337,1.338,1.336,1.337,2188600,2926101
101,513350,0,202608211448,1337000,1338000,1336000,1338000,252870000,338068730000,0,1.337,1.338,1.336,1.338,2528700,3380687.3
101,513350,0,202608211449,1338000,1338000,1337000,1338000,279719900,373987166300,0,1.338,1.338,1.337,1.338,2797199,3739871.663
101,513350,0,202608211450,1337000,1338000,1336000,1337000,874260000,1169531950000,0,1.337,1.338,1.336,1.337,8742600,11695319.5
101,513350,0,202608211451,1337000,1338000,1337000,1337000,67290000,89973900000,0,1.337,1.338,1.337,1.337,672900,899739
101,513350,0,202608211452,1337000,1338000,1337000,1337000,135770000,181535640000,0,1.337,1.338,1.337,1.337,1357700,1815356.4
101,513350,0,202608211453,1337000,1338000,1337000,1337000,396820000,530672790000,0,1.337,1.338,1.337,1.337,3968200,5306727.9
101,513350,0,202608211454,1337000,1337000,1336000,1336000,132480000,177051690000,0,1.337,1.337,1.336,1.336,1324800,1770516.9
101,513350,0,202608211455,1337000,1337000,1336000,1336000,530200000,708699600000,0,1.337,1.337,1.336,1.336,5302000,7086996
101,513350,0,202608211456,1336000,1337000,1335000,1336000,498480000,665896250000,0,1.336,1.337,1.335,1.336,4984800,6658962.5
101,513350,0,202608211457,1336000,1336000,1336000,1336000,0,0,0,1.336,1.336,1.336,1.336,0,0
101,513350,0,202608211458,1336000,1336000,1336000,1336000,0,0,0,1.336,1.336,1.336,1.336,0,0
101,513350,0,202608211459,1336000,1336000,1336000,1336000,0,0,0,1.336,1.336,1.336,1.336,0,0
101,513350,0,202608211500,1336000,1336000,1336000,1336000,580030000,774920080000,0,1.336,1.336,1.336,1.336,5800300,7749200.8
