fund_code,fund_market,date,time,estimated_nav,stock_value_cny,fixed_cash_cny,estimated_cash_cny,creation_unit,published_nav,minute_component_count,minute_source_ref,minute_quote_source
513200,SH,2026-09-08,1437,1.0939412974764,1082969.99747640,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1438,1.0939049015267,1082933.60152670,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1439,1.0938396811264,1082868.38112640,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1440,1.094206044823,1083234.74482300,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1441,1.0942560487154,1083284.74871540,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1442,1.0941573468088,1083186.04680880,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1443,1.0942414548779,1083270.15487790,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1444,1.0945018089389,1083530.50893890,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1445,1.0940148417692,1083043.54176920,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1446,1.0937672048863,1082795.90488630,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1447,1.0941732940896,1083201.99408960,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1448,1.0939640898075,1082992.78980750,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1449,1.0941999002769,1083228.60027690,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1450,1.0945360860796,1083564.78607960,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1451,1.0944452670073,1083473.96700730,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1452,1.094698170644,1083726.87064400,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1453,1.0947094306004,1083738.13060040,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1454,1.0946219627056,1083650.66270560,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1455,1.0948094081165,1083838.10811650,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1456,1.0949796825263,1084008.38252630,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1457,1.0948504395014,1083879.13950140,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1458,1.0948837566919,1083912.45669190,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1459,1.0948971830224,1083925.88302240,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1500,1.0951329891677,1084161.68916770,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1501,1.0952097938319,1084238.49383190,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1502,1.0954163085238,1084445.00852380,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1503,1.0954893036559,1084518.00365590,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1504,1.0944739574108,1083502.65741080,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1505,1.0945090734269,1083537.77342690,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1506,1.094551064762,1083579.76476200,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1507,1.0945193042475,1083548.00424750,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1508,1.0946748810414,1083703.58104140,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1509,1.0949575777271,1083986.27772710,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1510,1.0943723367367,1083401.03673670,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1511,1.0939639125194,1082992.61251940,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1512,1.0939240572897,1082952.75728970,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1513,1.0937201543542,1082748.85435420,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1514,1.0938656170782,1082894.31707820,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1515,1.0940324711249,1083061.17112490,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1516,1.0939892430972,1083017.94309720,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1517,1.0934903024946,1082519.00249460,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1518,1.0935552720971,1082583.97209710,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1519,1.0934390446132,1082467.74461320,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1520,1.0932342422649,1082262.94226490,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1521,1.0937758141694,1082804.51416940,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1522,1.0933556197519,1082384.31975190,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1523,1.0935573692856,1082586.06928560,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1524,1.0937608311629,1082789.53116290,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1525,1.0944089056504,1083437.60565040,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1526,1.0946519935801,1083680.69358010,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1527,1.0943597060406,1083388.40604060,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1528,1.0947483993896,1083777.09938960,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1529,1.0949173722453,1083946.07224530,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1530,1.0949544643751,1083983.16437510,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1531,1.0947124617945,1083741.16179450,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1532,1.0945230056771,1083551.70567710,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1533,1.0945229883807,1083551.68838070,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1534,1.0942960552886,1083324.75528860,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1535,1.0944085381019,1083437.23810190,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1536,1.0946660901461,1083694.79014610,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1537,1.0943638225838,1083392.52258380,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1538,1.0946818990557,1083710.59905570,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1539,1.0944341540703,1083462.85407030,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1540,1.0946653420768,1083694.04207680,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1541,1.0947545179911,1083783.21799110,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1542,1.0945672887852,1083595.98878520,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1543,1.0944824802119,1083511.18021190,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1544,1.0945493307979,1083578.03079790,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1545,1.0951514011855,1084180.10118550,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1546,1.0945000576784,1083528.75767840,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1547,1.0942699506969,1083298.65069690,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1548,1.0944468582761,1083475.55827610,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1549,1.0945988417429,1083627.54174290,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1550,1.0945949803216,1083623.68032160,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1551,1.0938950166341,1082923.71663410,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1552,1.0937187576699,1082747.45766990,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1553,1.0938827102455,1082911.41024550,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1554,1.0943058234305,1083334.52343050,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1555,1.0944588014403,1083487.50144030,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1556,1.0946601012676,1083688.80126760,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1557,1.0945635138459,1083592.21384590,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1558,1.0948635458485,1083892.24584850,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1559,1.0950371757599,1084065.87575990,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513200,SH,2026-09-08,1608,1.0956280164598,1084656.71645980,0,10971.3,1000000,1.0956,49,minute:513200,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0930,0.58026060833524,1450802.75083810,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0931,0.58221355869636,1455685.12674090,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0932,0.58400349740604,1460159.97351510,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0933,0.5846079702636,1461671.15565900,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0934,0.58439868901252,1461147.95253130,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0935,0.58270602871572,1456916.30178930,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0936,0.58244197841404,1456256.17603510,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0937,0.58221454113188,1455687.58282970,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0938,0.58093328435728,1452484.44089320,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0939,0.5812417535438,1453255.61385950,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0940,0.58108435803344,1452862.12508360,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0941,0.58041890844732,1451198.50111830,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0942,0.5804667796936,1451318.17923400,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0943,0.58063095020384,1451728.60550960,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0944,0.5802776435596,1450845.33889900,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0945,0.57981018067536,1449676.68168840,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0946,0.57856265188076,1446557.85970190,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0947,0.578916736863,1447443.07215750,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0948,0.57969322587784,1449384.29469460,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0949,0.58009967571108,1450400.41927770,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0950,0.57947327274796,1448834.41186990,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0951,0.57848259549336,1446357.71873340,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0952,0.57885444560804,1447287.34402010,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0953,0.58059417286852,1451636.66217130,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0954,0.5815577933646,1454045.71341150,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0955,0.58279638337968,1457142.18844920,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0956,0.58094775279588,1452520.61198970,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0957,0.58003832883956,1450247.05209890,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0958,0.57950812845324,1448921.55113310,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,0959,0.57995482873892,1450038.30184730,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1000,0.57990189483636,1449905.96709090,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1001,0.58054426064704,1451511.88161760,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1002,0.58145197744868,1453781.17362170,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1003,0.5811631414058,1453059.08351450,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1004,0.58171805834772,1454446.37586930,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1005,0.5813021006834,1453406.48170850,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1006,0.5810728455496,1452833.34387400,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1007,0.58155577660436,1454040.67151090,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1008,0.58131988657152,1453450.94642880,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1009,0.58046856814136,1451322.65035340,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1010,0.58100614890156,1452666.60225390,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1011,0.5806308879368,1451728.44984200,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1012,0.58032829260772,1450971.96151930,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1013,0.58000159820452,1450155.22551130,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1014,0.57965696743452,1449293.64858630,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1015,0.57928333060172,1448359.55650430,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1016,0.57919112176368,1448129.03440920,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1017,0.57947416870148,1448836.65175370,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1018,0.57941196565816,1448681.14414540,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1019,0.57881680172308,1447193.23430770,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1020,0.57901595074304,1447691.10685760,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1021,0.57895889164908,1447548.45912270,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1022,0.57896034281704,1447552.08704260,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1023,0.57908746616812,1447869.89542030,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1024,0.57947241138724,1448832.25846810,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1025,0.57988902458512,1449873.79146280,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1026,0.57974201383332,1449506.26458330,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1027,0.5793656303322,1448565.30583050,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1028,0.57927078898208,1448328.20245520,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1029,0.57921451687432,1448187.52218580,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1030,0.57902528733976,1447714.44834940,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1031,0.57938055366612,1448602.61416530,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1032,0.57963590214896,1449240.98537240,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1033,0.57974074946648,1449503.10366620,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1034,0.57962117426436,1449204.16566090,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1035,0.57922084735672,1448203.34839180,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1036,0.57914220062592,1448006.73156480,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1037,0.57902698930552,1447718.70326380,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1038,0.5791644732002,1448062.41300050,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1039,0.57903225605932,1447731.87014830,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1040,0.57886587160988,1447315.90902470,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1041,0.57857393605212,1446586.07013030,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1042,0.57829181447172,1445880.76617930,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1043,0.5786887962556,1446873.22063900,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1044,0.57893567123208,1447490.40808020,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1045,0.57908098866632,1447853.70166580,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1046,0.57888975620864,1447375.62052160,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1047,0.57897993099004,1447601.05747510,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1048,0.57915462463004,1448037.79157510,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1049,0.57996206382304,1450056.38955760,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1050,0.58018463389824,1450612.81474560,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1051,0.57984665878296,1449767.87695740,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1052,0.57977681937904,1449593.27844760,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1053,0.57923254491204,1448232.59228010,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1054,0.57912801411864,1447971.26529660,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1055,0.57917208015692,1448081.43039230,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1056,0.57847831463436,1446347.01658590,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1057,0.57842140947836,1446204.75369590,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1058,0.57795841079496,1445047.25698740,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1059,0.57764543762588,1444264.82406470,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1100,0.57788435452872,1444862.11632180,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1101,0.57746433048076,1443812.05620190,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1102,0.57765140488388,1444279.74220970,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1103,0.57763749338936,1444244.96347340,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1104,0.57810717367208,1445419.16418020,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1105,0.57790174087,1444905.58217500,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1106,0.57789441930388,1444887.27825970,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1107,0.57805973310616,1445300.56276540,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1108,0.577927166578,1444969.14644500,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1109,0.577960375666,1445052.16916500,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1110,0.57798555403548,1445115.11508870,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1111,0.57858063148856,1446602.80872140,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1112,0.57858024923812,1446601.85309530,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
513060,SH,2026-09-08,1113,0.5792323183292,1448232.02582300,0,-151.23,2500000,0.5876,91,minute:513060,Tencent minute; exact common timestamp intersection
