fund_code,date,component_code,component_name,quantity,flag,valuation_method,amount_cny,price_hkd,price_date,source_path
159333,2026-09-08,00267,中信股份,2485.00,1,unadjusted_close_times_fixed_fx,29055.5305040000,13.520,2026-09-08,raw/hk_daily/hk00267_day.json
159333,2026-09-08,00316,东方海外国际,264.00,1,unadjusted_close_times_fixed_fx,34954.6406880000,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
159333,2026-09-08,00386,中国石油化工股份,7482.00,1,unadjusted_close_times_fixed_fx,31802.9166246000,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
159333,2026-09-08,00390,中国中铁,6311.00,1,unadjusted_close_times_fixed_fx,18447.6310876000,3.380,2026-09-08,raw/hk_daily/hk00390_day.json
159333,2026-09-08,00506,中国食品,6033.00,1,unadjusted_close_times_fixed_fx,20504.6141058000,3.930,2026-09-08,raw/hk_daily/hk00506_day.json
159333,2026-09-08,00552,中国通信服务,5864.00,1,unadjusted_close_times_fixed_fx,20614.8527112000,4.065,2026-09-08,raw/hk_daily/hk00552_day.json
159333,2026-09-08,00598,中国外运,8232.00,1,unadjusted_close_times_fixed_fx,33139.8678072000,4.655,2026-09-08,raw/hk_daily/hk00598_day.json
159333,2026-09-08,00728,中国电信,5124.00,1,unadjusted_close_times_fixed_fx,20295.5265744000,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
159333,2026-09-08,00762,中国联通,3498.00,1,unadjusted_close_times_fixed_fx,17349.1799646000,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
159333,2026-09-08,00788,中国铁塔,1952.00,1,unadjusted_close_times_fixed_fx,15437.9364128000,9.145,2026-09-08,raw/hk_daily/hk00788_day.json
159333,2026-09-08,00836,华润电力,1444.00,1,unadjusted_close_times_fixed_fx,23602.3215120000,18.900,2026-09-08,raw/hk_daily/hk00836_day.json
159333,2026-09-08,00857,中国石油股份,4482.00,1,unadjusted_close_times_fixed_fx,40117.8755340000,10.350,2026-09-08,raw/hk_daily/hk00857_day.json
159333,2026-09-08,00883,中国海洋石油,1908.00,1,unadjusted_close_times_fixed_fx,42670.9798416000,25.860,2026-09-08,raw/hk_daily/hk00883_day.json
159333,2026-09-08,00934,中石化冠德,7704.00,1,unadjusted_close_times_fixed_fx,25084.5883992000,3.765,2026-09-08,raw/hk_daily/hk00934_day.json
159333,2026-09-08,00939,建设银行,4693.00,1,unadjusted_close_times_fixed_fx,38800.2184856000,9.560,2026-09-08,raw/hk_daily/hk00939_day.json
159333,2026-09-08,00941,中国移动,381.00,1,unadjusted_close_times_fixed_fx,25997.2675380000,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
159333,2026-09-08,00998,中信银行,4379.00,1,unadjusted_close_times_fixed_fx,31716.5167825000,8.375,2026-09-08,raw/hk_daily/hk00998_day.json
159333,2026-09-08,01088,中国神华,1095.00,1,unadjusted_close_times_fixed_fx,43201.1317980000,45.620,2026-09-08,raw/hk_daily/hk01088_day.json
159333,2026-09-08,01109,华润置地,836.00,1,unadjusted_close_times_fixed_fx,22007.8009888000,30.440,2026-09-08,raw/hk_daily/hk01109_day.json
159333,2026-09-08,01138,中远海能,2606.00,1,unadjusted_close_times_fixed_fx,40544.4393508000,17.990,2026-09-08,raw/hk_daily/hk01138_day.json
159333,2026-09-08,01186,中国铁建,5718.00,1,unadjusted_close_times_fixed_fx,22054.8817896000,4.460,2026-09-08,raw/hk_daily/hk01186_day.json
159333,2026-09-08,01199,中远海运港口,4460.00,1,unadjusted_close_times_fixed_fx,21985.4540400000,5.700,2026-09-08,raw/hk_daily/hk01199_day.json
159333,2026-09-08,01288,农业银行,5870.00,1,unadjusted_close_times_fixed_fx,31981.9084200000,6.300,2026-09-08,raw/hk_daily/hk01288_day.json
159333,2026-09-08,01336,新华保险,554.00,1,unadjusted_close_times_fixed_fx,22882.3069728000,47.760,2026-09-08,raw/hk_daily/hk01336_day.json
159333,2026-09-08,01339,中国人民保险集团,3526.00,1,unadjusted_close_times_fixed_fx,17991.1963880000,5.900,2026-09-08,raw/hk_daily/hk01339_day.json
159333,2026-09-08,01398,工商银行,5565.00,1,unadjusted_close_times_fixed_fx,36143.5519830000,7.510,2026-09-08,raw/hk_daily/hk01398_day.json
159333,2026-09-08,01658,邮储银行,4228.00,1,unadjusted_close_times_fixed_fx,19616.9023204000,5.365,2026-09-08,raw/hk_daily/hk01658_day.json
159333,2026-09-08,01766,中国中车,4224.00,1,unadjusted_close_times_fixed_fx,19762.7282688000,5.410,2026-09-08,raw/hk_daily/hk01766_day.json
159333,2026-09-08,01800,中国交通建设,6469.00,1,unadjusted_close_times_fixed_fx,19720.6850445000,3.525,2026-09-08,raw/hk_daily/hk01800_day.json
159333,2026-09-08,01811,中广核新能源,8913.00,1,unadjusted_close_times_fixed_fx,16649.5838256000,2.160,2026-09-08,raw/hk_daily/hk01811_day.json
159333,2026-09-08,01883,中信国际电讯,15238.00,1,unadjusted_close_times_fixed_fx,31759.2864556000,2.410,2026-09-08,raw/hk_daily/hk01883_day.json
159333,2026-09-08,01898,中煤能源,3772.00,1,unadjusted_close_times_fixed_fx,37220.5728664000,11.410,2026-09-08,raw/hk_daily/hk01898_day.json
159333,2026-09-08,01919,中远海控,4743.00,1,unadjusted_close_times_fixed_fx,67885.4728530000,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
159333,2026-09-08,02328,中国财险,1650.00,1,unadjusted_close_times_fixed_fx,24115.5057000000,16.900,2026-09-08,raw/hk_daily/hk02328_day.json
159333,2026-09-08,02386,中石化炼化工程,6109.00,1,unadjusted_close_times_fixed_fx,31434.9530110000,5.950,2026-09-08,raw/hk_daily/hk02386_day.json
159333,2026-09-08,02388,中银香港,857.00,1,unadjusted_close_times_fixed_fx,38280.4357210000,51.650,2026-09-08,raw/hk_daily/hk02388_day.json
159333,2026-09-08,02666,环球医疗,5257.00,1,unadjusted_close_times_fixed_fx,21527.0086339000,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
159333,2026-09-08,02866,中远海发,20858.00,1,unadjusted_close_times_fixed_fx,17046.3027042000,0.945,2026-09-08,raw/hk_daily/hk02866_day.json
159333,2026-09-08,03311,中国建筑国际,2936.00,1,unadjusted_close_times_fixed_fx,21607.8390352000,8.510,2026-09-08,raw/hk_daily/hk03311_day.json
159333,2026-09-08,03323,中国建材,4871.00,1,unadjusted_close_times_fixed_fx,14533.2568590000,3.450,2026-09-08,raw/hk_daily/hk03323_day.json
159333,2026-09-08,03328,交通银行,4765.00,1,unadjusted_close_times_fixed_fx,32390.0169780000,7.860,2026-09-08,raw/hk_daily/hk03328_day.json
159333,2026-09-08,03877,中国船舶租赁,27723.00,1,unadjusted_close_times_fixed_fx,56701.8324939000,2.365,2026-09-08,raw/hk_daily/hk03877_day.json
159333,2026-09-08,03968,招商银行,501.00,1,unadjusted_close_times_fixed_fx,22486.9631580000,51.900,2026-09-08,raw/hk_daily/hk03968_day.json
159333,2026-09-08,03969,中国通号,7958.00,1,unadjusted_close_times_fixed_fx,21679.0483140000,3.150,2026-09-08,raw/hk_daily/hk03969_day.json
159333,2026-09-08,03988,中国银行,6207.00,1,unadjusted_close_times_fixed_fx,31536.6342225000,5.875,2026-09-08,raw/hk_daily/hk03988_day.json
159333,2026-09-08,06818,中国光大银行,9345.00,1,unadjusted_close_times_fixed_fx,22992.5585505000,2.845,2026-09-08,raw/hk_daily/hk06818_day.json
513200,2026-09-08,00013,和黄医药,555,1,unadjusted_close_times_fixed_fx,10607.44971000,22.100,2026-09-08,raw/hk_daily/hk00013_day.json
513200,2026-09-08,00241,阿里健康,5861,1,unadjusted_close_times_fixed_fx,15915.74946280,3.140,2026-09-08,raw/hk_daily/hk00241_day.json
513200,2026-09-08,00460,四环医药,4155,1,unadjusted_close_times_fixed_fx,2856.69504450,0.795,2026-09-08,raw/hk_daily/hk00460_day.json
513200,2026-09-08,00512,远大医药,1293,1,unadjusted_close_times_fixed_fx,5535.15068700,4.950,2026-09-08,raw/hk_daily/hk00512_day.json
513200,2026-09-08,00656,复星国际,2228,1,unadjusted_close_times_fixed_fx,9846.04488560,5.110,2026-09-08,raw/hk_daily/hk00656_day.json
513200,2026-09-08,00853,微创医疗,1001,1,unadjusted_close_times_fixed_fx,5259.03528150,6.075,2026-08-31,raw/hk_daily/hk00853_day.json
513200,2026-09-08,00867,康哲药业,1330,1,unadjusted_close_times_fixed_fx,12698.32502400,11.040,2026-09-08,raw/hk_daily/hk00867_day.json
513200,2026-09-08,01066,威高股份,2439,1,unadjusted_close_times_fixed_fx,6855.21193500,3.250,2026-09-08,raw/hk_daily/hk01066_day.json
513200,2026-09-08,01093,石药集团,7344,1,unadjusted_close_times_fixed_fx,59828.66271360,9.420,2026-09-08,raw/hk_daily/hk01093_day.json
513200,2026-09-08,01099,国药控股,1222,1,unadjusted_close_times_fixed_fx,16940.66494120,16.030,2026-09-08,raw/hk_daily/hk01099_day.json
513200,2026-09-08,01177,中国生物制药,10219,1,unadjusted_close_times_fixed_fx,51655.74616510,5.845,2026-09-08,raw/hk_daily/hk01177_day.json
513200,2026-09-08,01276,恒瑞医药,165,1,unadjusted_close_times_fixed_fx,6609.64629600,46.320,2026-09-08,raw/hk_daily/hk01276_day.json
513200,2026-09-08,01530,三生制药,1849,1,unadjusted_close_times_fixed_fx,26272.42731740,16.430,2026-09-08,raw/hk_daily/hk01530_day.json
513200,2026-09-08,01548,金斯瑞生物科技,1393,1,unadjusted_close_times_fixed_fx,41778.79693680,34.680,2026-09-08,raw/hk_daily/hk01548_day.json
513200,2026-09-08,01681,康臣药业,459,1,unadjusted_close_times_fixed_fx,5235.80189220,13.190,2026-09-08,raw/hk_daily/hk01681_day.json
513200,2026-09-08,01801,信达生物,1331,1,unadjusted_close_times_fixed_fx,115337.75708400,100.200,2026-09-08,raw/hk_daily/hk01801_day.json
513200,2026-09-08,01833,平安好医生,984,1,unadjusted_close_times_fixed_fx,5501.60431920,6.465,2026-09-08,raw/hk_daily/hk01833_day.json
513200,2026-09-08,01952,云顶新耀,258,1,unadjusted_close_times_fixed_fx,7372.00242240,33.040,2026-09-08,raw/hk_daily/hk01952_day.json
513200,2026-09-08,02096,先声药业,935,1,unadjusted_close_times_fixed_fx,9404.09592100,11.630,2026-09-08,raw/hk_daily/hk02096_day.json
513200,2026-09-08,02162,康诺亚-B,218,1,unadjusted_close_times_fixed_fx,14988.19542000,79.500,2026-09-08,raw/hk_daily/hk02162_day.json
513200,2026-09-08,02186,绿叶制药,2546,1,unadjusted_close_times_fixed_fx,4227.51690240,1.920,2026-09-08,raw/hk_daily/hk02186_day.json
513200,2026-09-08,02196,复星医药,493,1,unadjusted_close_times_fixed_fx,7358.90904760,17.260,2026-09-08,raw/hk_daily/hk02196_day.json
513200,2026-09-08,02228,晶泰控股,3135,1,unadjusted_close_times_fixed_fx,19344.48834450,7.135,2026-09-08,raw/hk_daily/hk02228_day.json
513200,2026-09-08,02252,微创机器人-B,375,1,unadjusted_close_times_fixed_fx,6868.83285000,21.180,2026-08-31,raw/hk_daily/hk02252_day.json
513200,2026-09-08,02268,药明合联,459,1,unadjusted_close_times_fixed_fx,29652.34278600,74.700,2026-09-08,raw/hk_daily/hk02268_day.json
513200,2026-09-08,02269,药明生物,3209,1,unadjusted_close_times_fixed_fx,136817.72383400,49.300,2026-09-08,raw/hk_daily/hk02269_day.json
513200,2026-09-08,02359,药明康德,450,1,unadjusted_close_times_fixed_fx,76043.62260000,195.400,2026-09-08,raw/hk_daily/hk02359_day.json
513200,2026-09-08,02565,派格生物医药-B,14,1,unadjusted_close_times_fixed_fx,68.28618720,5.640,2026-09-08,raw/hk_daily/hk02565_day.json
513200,2026-09-08,02575,轩竹生物,57,1,unadjusted_close_times_fixed_fx,488.01792600,9.900,2026-09-08,raw/hk_daily/hk02575_day.json
513200,2026-09-08,02591,银诺医药-B,31,1,unadjusted_close_times_fixed_fx,99.06080690,3.695,2026-09-08,raw/hk_daily/hk02591_day.json
513200,2026-09-08,02607,上海医药,586,1,unadjusted_close_times_fixed_fx,5848.29336080,11.540,2026-09-08,raw/hk_daily/hk02607_day.json
513200,2026-09-08,02617,药捷安康-B,6,1,unadjusted_close_times_fixed_fx,50.25469020,9.685,2026-09-08,raw/hk_daily/hk02617_day.json
513200,2026-09-08,02637,海西新药,9,1,unadjusted_close_times_fixed_fx,1530.99084600,196.700,2026-09-08,raw/hk_daily/hk02637_day.json
513200,2026-09-08,02666,环球医疗,917,1,unadjusted_close_times_fixed_fx,3755.04411590,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
513200,2026-09-08,02675,精锋医疗-B,15,1,unadjusted_close_times_fixed_fx,475.56451800,36.660,2026-09-08,raw/hk_daily/hk02675_day.json
513200,2026-09-08,03320,华润医药,1716,1,unadjusted_close_times_fixed_fx,6663.29972880,4.490,2026-09-08,raw/hk_daily/hk03320_day.json
513200,2026-09-08,03692,翰森制药,1656,1,unadjusted_close_times_fixed_fx,51671.68047360,36.080,2026-09-08,raw/hk_daily/hk03692_day.json
513200,2026-09-08,03696,英矽智能,57,1,unadjusted_close_times_fixed_fx,2506.63752900,50.850,2026-09-08,raw/hk_daily/hk03696_day.json
513200,2026-09-08,03933,联邦制药,1078,1,unadjusted_close_times_fixed_fx,7887.05462160,8.460,2026-09-08,raw/hk_daily/hk03933_day.json
513200,2026-09-08,06160,百济神州,598,1,unadjusted_close_times_fixed_fx,110052.15020800,212.800,2026-09-08,raw/hk_daily/hk06160_day.json
513200,2026-09-08,06618,京东健康,1170,1,unadjusted_close_times_fixed_fx,37033.32204000,36.600,2026-09-08,raw/hk_daily/hk06618_day.json
513200,2026-09-08,06699,时代天使,62,1,unadjusted_close_times_fixed_fx,5083.06603200,94.800,2026-09-08,raw/hk_daily/hk06699_day.json
513200,2026-09-08,06855,亚盛医药,271,1,unadjusted_close_times_fixed_fx,8015.32472400,34.200,2026-09-08,raw/hk_daily/hk06855_day.json
513200,2026-09-08,06990,科伦博泰生物-B,62,1,unadjusted_close_times_fixed_fx,26165.99392000,488.000,2026-09-08,raw/hk_daily/hk06990_day.json
513200,2026-09-08,09606,映恩生物-B,16,1,unadjusted_close_times_fixed_fx,2582.00659200,186.600,2026-09-08,raw/hk_daily/hk09606_day.json
513200,2026-09-08,09688,再鼎医药,1033,1,unadjusted_close_times_fixed_fx,17867.18120000,20.000,2026-09-08,raw/hk_daily/hk09688_day.json
513200,2026-09-08,09926,康方生物,671,1,unadjusted_close_times_fixed_fx,55824.30396400,96.200,2026-09-08,raw/hk_daily/hk09926_day.json
513200,2026-09-08,09969,诺诚健华-B,1360,1,unadjusted_close_times_fixed_fx,17360.05075200,14.760,2026-09-08,raw/hk_daily/hk09969_day.json
513200,2026-09-08,09995,荣昌生物-B,190,1,unadjusted_close_times_fixed_fx,12816.63240000,78.000,2026-09-08,raw/hk_daily/hk09995_day.json
513060,2026-09-08,00013,和黄医药,638,1,unadjusted_close_times_fixed_fx,12193.78903600,22.100,2026-09-08,raw/hk_daily/hk00013_day.json
513060,2026-09-08,00241,阿里健康,7285,1,unadjusted_close_times_fixed_fx,19782.67101800,3.140,2026-09-08,raw/hk_daily/hk00241_day.json
513060,2026-09-08,00460,四环医药,4615,1,unadjusted_close_times_fixed_fx,3172.95971850,0.795,2026-09-08,raw/hk_daily/hk00460_day.json
513060,2026-09-08,00512,远大医药,1800,1,unadjusted_close_times_fixed_fx,7705.54620000,4.950,2026-09-08,raw/hk_daily/hk00512_day.json
513060,2026-09-08,00570,中国中药,3114,1,unadjusted_close_times_fixed_fx,3595.22105580,1.335,2026-09-08,raw/hk_daily/hk00570_day.json
513060,2026-09-08,00853,微创医疗,1405,1,unadjusted_close_times_fixed_fx,7381.56300750,6.075,2026-08-31,raw/hk_daily/hk00853_day.json
513060,2026-09-08,00867,康哲药业,1507,1,unadjusted_close_times_fixed_fx,14388.25248960,11.040,2026-09-08,raw/hk_daily/hk00867_day.json
513060,2026-09-08,01066,威高股份,2762,1,unadjusted_close_times_fixed_fx,7763.05673000,3.250,2026-09-08,raw/hk_daily/hk01066_day.json
513060,2026-09-08,01093,石药集团,9081,1,unadjusted_close_times_fixed_fx,73979.31455640,9.420,2026-09-08,raw/hk_daily/hk01093_day.json
513060,2026-09-08,01099,国药控股,1511,1,unadjusted_close_times_fixed_fx,20947.09061060,16.030,2026-09-08,raw/hk_daily/hk01099_day.json
513060,2026-09-08,01112,HH国际,255,1,unadjusted_close_times_fixed_fx,4057.73544000,18.400,2026-09-08,raw/hk_daily/hk01112_day.json
513060,2026-09-08,01177,中国生物制药,11585,1,unadjusted_close_times_fixed_fx,58560.70254650,5.845,2026-09-08,raw/hk_daily/hk01177_day.json
513060,2026-09-08,01276,恒瑞医药,262,1,unadjusted_close_times_fixed_fx,10495.31714880,46.320,2026-09-08,raw/hk_daily/hk01276_day.json
513060,2026-09-08,01302,先健科技,4696,1,unadjusted_close_times_fixed_fx,5584.14274000,1.375,2026-09-08,raw/hk_daily/hk01302_day.json
513060,2026-09-08,01318,毛戈平,193,1,unadjusted_close_times_fixed_fx,8412.27710400,50.400,2026-09-08,raw/hk_daily/hk01318_day.json
513060,2026-09-08,01513,丽珠医药,169,1,unadjusted_close_times_fixed_fx,3072.16927160,21.020,2026-09-08,raw/hk_daily/hk01513_day.json
513060,2026-09-08,01530,三生制药,2279,1,unadjusted_close_times_fixed_fx,32382.29413540,16.430,2026-09-08,raw/hk_daily/hk01530_day.json
513060,2026-09-08,01548,金斯瑞生物科技,1602,1,unadjusted_close_times_fixed_fx,48047.11607520,34.680,2026-09-08,raw/hk_daily/hk01548_day.json
513060,2026-09-08,01609,天星医疗,9,1,unadjusted_close_times_fixed_fx,941.78898000,121.000,2026-09-08,raw/hk_daily/hk01609_day.json
513060,2026-09-08,01672,歌礼制药 - B,358,1,unadjusted_close_times_fixed_fx,3151.78460080,10.180,2026-09-08,raw/hk_daily/hk01672_day.json
513060,2026-09-08,01681,康臣药业,567,1,unadjusted_close_times_fixed_fx,6467.75527860,13.190,2026-09-08,raw/hk_daily/hk01681_day.json
513060,2026-09-08,01779,天辰生物 - B,8,1,unadjusted_close_times_fixed_fx,841.98875200,121.700,2026-09-08,raw/hk_daily/hk01779_day.json
513060,2026-09-08,01789,爱康医疗,617,1,unadjusted_close_times_fixed_fx,2619.94624540,4.910,2026-09-08,raw/hk_daily/hk01789_day.json
513060,2026-09-08,01801,信达生物,1642,1,unadjusted_close_times_fixed_fx,142287.45088800,100.200,2026-09-08,raw/hk_daily/hk01801_day.json
513060,2026-09-08,01833,平安好医生,1217,1,unadjusted_close_times_fixed_fx,6804.32160210,6.465,2026-09-08,raw/hk_daily/hk01833_day.json
513060,2026-09-08,01951,锦欣生殖,2739,1,unadjusted_close_times_fixed_fx,5211.23235600,2.200,2026-09-08,raw/hk_daily/hk01951_day.json
513060,2026-09-08,01952,云顶新耀,299,1,unadjusted_close_times_fixed_fx,8543.52218720,33.040,2026-09-08,raw/hk_daily/hk01952_day.json
513060,2026-09-08,02005,石四药集团,1143,1,unadjusted_close_times_fixed_fx,2683.74834090,2.715,2026-09-08,raw/hk_daily/hk02005_day.json
513060,2026-09-08,02096,先声药业,1012,1,unadjusted_close_times_fixed_fx,10178.55087920,11.630,2026-09-08,raw/hk_daily/hk02096_day.json
513060,2026-09-08,02142,和铂医药 - B,782,1,unadjusted_close_times_fixed_fx,9840.00844200,14.550,2026-09-08,raw/hk_daily/hk02142_day.json
513060,2026-09-08,02145,上美股份,93,1,unadjusted_close_times_fixed_fx,1898.10693600,23.600,2026-09-08,raw/hk_daily/hk02145_day.json
513060,2026-09-08,02157,乐普生物,1219,1,unadjusted_close_times_fixed_fx,4427.70543600,4.200,2026-09-08,raw/hk_daily/hk02157_day.json
513060,2026-09-08,02162,康诺亚 - B,252,1,unadjusted_close_times_fixed_fx,17325.80388000,79.500,2026-09-08,raw/hk_daily/hk02162_day.json
513060,2026-09-08,02171,科济药业 - B,435,1,unadjusted_close_times_fixed_fx,5041.03578000,13.400,2026-09-08,raw/hk_daily/hk02171_day.json
513060,2026-09-08,02172,微创脑科学,422,1,unadjusted_close_times_fixed_fx,2939.70479220,8.055,2026-08-31,raw/hk_daily/hk02172_day.json
513060,2026-09-08,02186,绿叶制药,3152,1,unadjusted_close_times_fixed_fx,5233.75226880,1.920,2026-09-08,raw/hk_daily/hk02186_day.json
513060,2026-09-08,02192,医脉通,251,1,unadjusted_close_times_fixed_fx,1520.57408910,7.005,2026-09-08,raw/hk_daily/hk02192_day.json
513060,2026-09-08,02196,复星医药,548,1,unadjusted_close_times_fixed_fx,8179.88267360,17.260,2026-09-08,raw/hk_daily/hk02196_day.json
513060,2026-09-08,02225,今海医疗科技,2983,1,unadjusted_close_times_fixed_fx,14782.01368380,5.730,2026-09-08,raw/hk_daily/hk02225_day.json
513060,2026-09-08,02228,晶泰控股,4118,1,unadjusted_close_times_fixed_fx,25410.08070260,7.135,2026-09-08,raw/hk_daily/hk02228_day.json
513060,2026-09-08,02252,微创机器人 - B,519,1,unadjusted_close_times_fixed_fx,9506.46466440,21.180,2026-08-31,raw/hk_daily/hk02252_day.json
513060,2026-09-08,02268,药明合联,497,1,unadjusted_close_times_fixed_fx,32107.22083800,74.700,2026-09-08,raw/hk_daily/hk02268_day.json
513060,2026-09-08,02269,药明生物,3372,1,unadjusted_close_times_fixed_fx,143767.33087200,49.300,2026-09-08,raw/hk_daily/hk02269_day.json
513060,2026-09-08,02273,固生堂,175,1,unadjusted_close_times_fixed_fx,4052.97893000,26.780,2026-09-08,raw/hk_daily/hk02273_day.json
513060,2026-09-08,02276,康耐特光学,224,1,unadjusted_close_times_fixed_fx,8508.16834560,43.920,2026-09-08,raw/hk_daily/hk02276_day.json
513060,2026-09-08,02335,麦科医药 - B,47,1,unadjusted_close_times_fixed_fx,1060.87469400,26.100,2026-09-08,raw/hk_daily/hk02335_day.json
513060,2026-09-08,02359,药明康德,525,1,unadjusted_close_times_fixed_fx,88717.55970000,195.400,2026-09-08,raw/hk_daily/hk02359_day.json
513060,2026-09-08,02367,巨子生物,538,1,unadjusted_close_times_fixed_fx,12487.93161440,26.840,2026-09-08,raw/hk_daily/hk02367_day.json
513060,2026-09-08,02506,讯飞医疗科技,17,1,unadjusted_close_times_fixed_fx,1042.36754600,70.900,2026-09-08,raw/hk_daily/hk02506_day.json
513060,2026-09-08,02526,德适 - B,10,1,unadjusted_close_times_fixed_fx,3753.31880000,434.000,2026-09-08,raw/hk_daily/hk02526_day.json
513060,2026-09-08,02565,派格生物医药 - B,348,1,unadjusted_close_times_fixed_fx,1697.39951040,5.640,2026-09-08,raw/hk_daily/hk02565_day.json
513060,2026-09-08,02575,轩竹生物 - B,117,1,unadjusted_close_times_fixed_fx,1001.72100600,9.900,2026-09-08,raw/hk_daily/hk02575_day.json
513060,2026-09-08,02591,银诺医药 - B,44,1,unadjusted_close_times_fixed_fx,140.60243560,3.695,2026-09-08,raw/hk_daily/hk02591_day.json
513060,2026-09-08,02595,劲方医药 - B,133,1,unadjusted_close_times_fixed_fx,3112.46988360,27.060,2026-09-08,raw/hk_daily/hk02595_day.json
513060,2026-09-08,02607,上海医药,673,1,unadjusted_close_times_fixed_fx,6716.55534440,11.540,2026-09-08,raw/hk_daily/hk02607_day.json
513060,2026-09-08,02609,佰泽医疗,373,1,unadjusted_close_times_fixed_fx,935.47579400,2.900,2026-09-08,raw/hk_daily/hk02609_day.json
513060,2026-09-08,02616,基石药业 - B,1533,1,unadjusted_close_times_fixed_fx,8186.62394550,6.175,2026-09-08,raw/hk_daily/hk02616_day.json
513060,2026-09-08,02617,药捷安康 - B,193,1,unadjusted_close_times_fixed_fx,1616.52586810,9.685,2026-09-08,raw/hk_daily/hk02617_day.json
513060,2026-09-08,02637,海西新药,13,1,unadjusted_close_times_fixed_fx,2211.43122200,196.700,2026-09-08,raw/hk_daily/hk02637_day.json
513060,2026-09-08,02652,长风药业,50,1,unadjusted_close_times_fixed_fx,431.11277000,9.970,2026-09-08,raw/hk_daily/hk02652_day.json
513060,2026-09-08,02656,健康160,76,1,unadjusted_close_times_fixed_fx,644.77519920,9.810,2026-09-08,raw/hk_daily/hk02656_day.json
513060,2026-09-08,02659,宝济药业 - B,44,1,unadjusted_close_times_fixed_fx,608.83328000,16.000,2026-09-08,raw/hk_daily/hk02659_day.json
513060,2026-09-08,02666,环球医疗,1134,1,unadjusted_close_times_fixed_fx,4643.64234180,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
513060,2026-09-08,02675,精锋医疗 - B,18,1,unadjusted_close_times_fixed_fx,570.67742160,36.660,2026-09-08,raw/hk_daily/hk02675_day.json
513060,2026-09-08,02696,复宏汉霖,176,1,unadjusted_close_times_fixed_fx,10030.52828800,65.900,2026-09-08,raw/hk_daily/hk02696_day.json
513060,2026-09-08,02697,真健康医疗 - B,4,1,unadjusted_close_times_fixed_fx,1198.98644800,346.600,2026-09-08,raw/hk_daily/hk02697_day.json
513060,2026-09-08,02877,神威药业,327,1,unadjusted_close_times_fixed_fx,2371.24563390,8.385,2026-09-08,raw/hk_daily/hk02877_day.json
513060,2026-09-08,03320,华润医药,2122,1,unadjusted_close_times_fixed_fx,8239.81469960,4.490,2026-09-08,raw/hk_daily/hk03320_day.json
513060,2026-09-08,03613,同仁堂国药,281,1,unadjusted_close_times_fixed_fx,1464.16188050,6.025,2026-09-08,raw/hk_daily/hk03613_day.json
513060,2026-09-08,03692,翰森制药,1707,1,unadjusted_close_times_fixed_fx,53263.01845920,36.080,2026-09-08,raw/hk_daily/hk03692_day.json
513060,2026-09-08,03696,英矽智能,519,1,unadjusted_close_times_fixed_fx,22823.59434300,50.850,2026-09-08,raw/hk_daily/hk03696_day.json
513060,2026-09-08,03774,亮晴控股,415,1,unadjusted_close_times_fixed_fx,6926.77579000,19.300,2026-09-08,raw/hk_daily/hk03774_day.json
513060,2026-09-08,03933,联邦制药,1332,1,unadjusted_close_times_fixed_fx,9745.41443040,8.460,2026-09-08,raw/hk_daily/hk03933_day.json
513060,2026-09-08,06078,海吉亚医疗,377,1,unadjusted_close_times_fixed_fx,3403.82774160,10.440,2026-09-08,raw/hk_daily/hk06078_day.json
513060,2026-09-08,06160,百济神州,783,1,unadjusted_close_times_fixed_fx,144098.38396800,212.800,2026-09-08,raw/hk_daily/hk06160_day.json
513060,2026-09-08,06618,京东健康,1265,1,unadjusted_close_times_fixed_fx,40040.30118000,36.600,2026-09-08,raw/hk_daily/hk06618_day.json
513060,2026-09-08,06681,脑动极光 - B,609,1,unadjusted_close_times_fixed_fx,745.24566270,1.415,2026-09-08,raw/hk_daily/hk06681_day.json
513060,2026-09-08,06699,时代天使,77,1,unadjusted_close_times_fixed_fx,6312.84007200,94.800,2026-09-08,raw/hk_daily/hk06699_day.json
513060,2026-09-08,06855,亚盛医药,336,1,unadjusted_close_times_fixed_fx,9937.81958400,34.200,2026-09-08,raw/hk_daily/hk06855_day.json
513060,2026-09-08,06872,丹诺医药-B,9,1,unadjusted_close_times_fixed_fx,1299.82446000,167.000,2026-09-08,raw/hk_daily/hk06872_day.json
513060,2026-09-08,06938,瑞博生物 - B,38,1,unadjusted_close_times_fixed_fx,1909.34959600,58.100,2026-09-08,raw/hk_daily/hk06938_day.json
513060,2026-09-08,06990,科伦博泰生物,87,1,unadjusted_close_times_fixed_fx,36716.79792000,488.000,2026-09-08,raw/hk_daily/hk06990_day.json
513060,2026-09-08,07630,英派药业 - B,47,1,unadjusted_close_times_fixed_fx,551.98001320,13.580,2026-09-08,raw/hk_daily/hk07630_day.json
513060,2026-09-08,07666,剂泰科技-P,182,1,unadjusted_close_times_fixed_fx,2765.46950680,17.570,2026-09-08,raw/hk_daily/hk07666_day.json
